window,flow_count,flow_duration_mean,fwd_packets_mean,bwd_packets_mean,fwd_bytes_sum,bwd_bytes_sum,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_mean,bwd_iat_mean,syn_count,ack_count,rst_count,fin_count,psh_fwd_count,psh_bwd_count,urg_fwd_count,urg_bwd_count,packet_length_mean,packet_length_std,packets_per_second,bytes_per_second,down_up_ratio,active_mean,active_std,idle_mean,idle_std,infiltration_label,packet_count,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,ttl_mean,ttl_std,tcp_window_mean,tcp_window_std,payload_mean,payload_sum,payload_max,fragmented_packets,window_start_sec
57,4137,8483602.682861978,4.291515591007977,3.845781967609379,5550677,4815568,411878.40578210255,748846.9133421589,59939433,0,606654.7249021024,650827.811737625,133,436,538,24,133,0,22,0,49.368517077804036,66.20332024959689,,,0.8769639835629683,120717.95052099084,21951.451823854382,2492291.2685984797,110383.8853719077,0,526.0,9.0,5.0,38.0,54.0,126.8764258555133,47.89987509041491,20305.361216730038,28709.575050158826,106.05893536121673,55787.0,1179.0,0.0,3420
58,615,18006336.492682926,4.904065040650407,3.513821138211382,205785,523733,2386703.8657870702,1424103.0936120604,59000000,0,2685785.8316139136,1153369.408477953,30,237,80,7,30,0,0,0,55.49514397940472,75.46463209438213,,229753.68136984046,0.6373983739837399,574688.961634857,532227.5354097837,5977306.245221847,357242.5052163828,0,437.0,9.0,6.0,28.0,44.0,117.5400457665904,30.377613875492976,23265.887871853545,29979.51502083026,124.7254004576659,54505.0,1179.0,0.0,3480
59,914,14209857.552516412,43.427789934354486,24.01859956236324,42119448,1721284,970673.4507182096,1206312.8408959478,59936315,0,1247971.6046532588,1091591.0096471445,107,317,183,14,107,0,0,0,67.46881165590919,86.918975615457,,,0.6728665207877462,211246.83265085862,70046.78337096187,3739348.8535748213,430130.2071904127,0,421.0,9.0,10.0,32.0,45.0,114.28028503562945,25.90692711032154,25214.256723716382,30404.284511753875,126.458432304038,53239.0,1179.0,0.0,3540
60,614,9825224.656351792,4.047231270358306,2.9381107491856677,160890,641258,1059844.745635541,746810.3331593565,58700000,0,1126693.2308505569,761209.0407474287,127,312,48,26,127,0,0,0,48.26397733600456,53.700722100699025,,,0.5928338762214984,576951.5235979301,444359.8095320745,2361768.193870052,712150.0215837578,0,451.0,11.0,8.0,31.0,47.0,114.64079822616408,22.00443436686939,25722.93348115299,30601.434280184563,121.98226164079823,55014.0,1179.0,0.0,3600
61,1297,14710304.230531996,5.276021588280647,4.883577486507325,595248,2430279,1437155.5095095271,1422141.6498217615,60100000,0,1808431.7821994934,1154801.5121082058,79,260,250,6,79,0,0,0,78.12237489098727,95.6402957393909,,,0.7185813415574402,329938.754980955,135588.16640747432,5094968.3520910675,331886.46781994693,0,455.0,9.0,8.0,28.0,43.0,112.76703296703296,22.866751804609777,23831.2,29808.49191532639,119.82417582417582,54520.0,1179.0,0.0,3660
62,1602,16542238.360799002,4.782771535580524,4.66729088639201,546468,2381039,946392.1222961418,1534396.0622983724,59000000,0,1415870.1068478222,1191120.7287702167,62,246,352,16,62,0,0,0,88.86290860929245,113.7980711122,,,0.7640449438202247,209171.75440045216,116700.10695039119,5043223.0595836025,501319.23334441666,0,477.0,11.0,9.0,32.0,49.0,113.85744234800839,21.00231610275324,21698.449579831933,28599.28350629158,113.97274633123689,54365.0,1179.0,0.0,3720
63,647,10252272.989180835,6.347758887171561,6.658423493044822,275903,3073289,1495289.4007793393,1150883.5131800761,59937857,0,2176035.7706005755,1184531.5090969303,38,153,130,3,38,0,12,0,87.77559050459459,102.54526730803215,,,0.6970633693972179,1245041.56856937,387300.11611564347,3333331.5742737176,660928.8719444661,0,433.0,8.0,6.0,28.0,43.0,118.37182448036951,30.346880989385657,24620.847575057738,30251.901990402144,118.63741339491916,51370.0,1179.0,0.0,3780
64,946,15855865.182875264,5.807610993657505,6.694503171247358,278305,5203644,1868196.0757453674,1218984.644959847,110214824,0,2320264.8266440714,962363.9093606902,79,237,211,6,79,0,12,0,91.02108748749788,109.04677717979335,,612640.2696765539,0.572938689217759,140567.01601013914,54468.21187311911,4595559.173557555,394474.817378849,0,419.0,10.0,7.0,26.0,41.0,114.14558472553699,22.372344905778544,26391.57756563246,30809.08690071892,130.00477326968974,54472.0,1179.0,0.0,3840
65,545,10396658.16146789,5.253211009174312,3.2660550458715596,201115,243091,1531950.1311505497,1332122.763080064,62287825,0,1579584.6905680604,1409824.0863186892,43,138,111,2,43,0,24,0,57.30356111369578,80.43501125039266,41484.64602506413,80377.46836209384,0.46055045871559636,1771566.939064422,578754.0348271182,3493892.124183076,680422.75361174,0,479.0,8.0,8.0,31.0,46.0,119.12317327766179,31.497683144411226,23520.881002087684,29779.446609509985,113.44050104384134,54338.0,1179.0,0.0,3900
66,2861,3668152.495980426,1.988815099615519,1.9405802167074448,232260,1389038,338103.58889418625,317369.5239105035,59000000,0,405026.27190489246,267696.8240576214,68,230,210,0,68,0,14,0,22.44704068552031,32.0559351352339,,,0.9087731562390773,68116.36258905558,14866.744211343319,1138601.9053344515,76972.86183938623,0,514.0,15.0,11.0,38.0,53.0,114.86186770428016,23.098281102220575,24185.37890625,29906.93827962396,135.75291828793775,69777.0,1460.0,0.0,3960
67,1395,15599727.898207886,5.326164874551972,4.5670250896057345,564497,2282812,1346416.016978683,1370093.8783300242,62854826,0,1713245.0011991425,1095947.282457713,122,315,361,5,122,0,8,0,96.88203031021325,138.46376830429097,,,0.6100358422939068,477937.4889029321,305365.3460454033,4797681.714359451,278685.703683316,0,580.0,14.0,13.0,45.0,58.0,137.99137931034483,54.71077915372041,18008.887272727272,27558.917333120884,300.88275862068963,174512.0,1460.0,0.0,4020
68,1295,12028316.589189189,4.064864864864865,3.6911196911196913,802654,1474656,908235.0534169573,1093503.3159862699,59800000,0,1257446.29423655,812243.9777409621,43,199,266,9,43,0,0,0,66.4256285842583,89.08606812906595,,,0.7498069498069498,158563.2434246779,42331.46703999074,3761144.1796632223,292864.1910187546,0,668.0,20.0,20.0,70.0,84.0,117.4505988023952,56.00748731484977,17929.0,26241.012239583742,260.94610778443115,174312.0,5808.0,0.0,4080
69,2243,2544508.705751226,2.070441373160945,1.6370931787784218,390987,199699,475852.6556937508,229844.75984878046,64857235,0,504171.1112106819,246417.1994690572,56,225,59,8,56,0,6,0,10.451356637770129,15.217656908122024,,,0.9117253678109675,254763.66197867927,38233.63979024764,796440.5966224495,97867.59031205166,0,596.0,21.0,22.0,49.0,58.0,111.46979865771812,38.61702625265246,21219.344887348354,29186.006617112092,151.19463087248323,90112.0,1460.0,0.0,4140
70,2985,4214891.156113903,2.952428810720268,3.4743718592964825,371562,7626877,414894.76795589295,392691.87094728905,59167054,0,497476.70221523585,333075.89548602246,133,298,247,12,133,0,38,0,23.158990366971423,33.50561468128251,,,0.8435510887772194,222724.8725506504,18082.040634972676,1340802.331939455,67185.49212709849,0,491.0,16.0,14.0,36.0,47.0,111.41344195519348,28.68388836260096,22185.006109979633,29656.464805797634,108.62321792260693,53334.0,1179.0,0.0,4200
71,531,10967100.02636535,4.570621468926554,3.809792843691149,176230,504708,1084819.8860971453,1134167.7496570018,59937666,0,1432216.5108455222,1069199.7714503019,67,135,102,6,67,0,0,0,77.508912470397,102.65929301591393,,,0.5781544256120528,302171.8280076797,215194.62816805046,3589133.607124922,300457.70718174253,0,588.0,15.0,14.0,46.0,59.0,114.23299319727892,20.182602520929784,18244.443686006827,27102.659651890706,112.92517006802721,66400.0,1460.0,0.0,4260
72,2056,15663169.798638131,5.152723735408561,5.35943579766537,1602510,6466695,956684.6817179191,1237933.7006878443,59009464,0,1445403.0508561,933548.1692785429,74,264,487,7,74,0,0,0,90.0281942612179,110.77393658681864,,,0.7324902723735408,259334.56866925812,84609.45335977642,4434360.028033106,94081.98976213539,0,566.0,15.0,13.0,48.0,62.0,125.32508833922262,45.40683710837906,19624.87725631769,28034.619836375135,114.71908127208481,64931.0,1430.0,0.0,4320
73,1353,14331019.95195861,4.658536585365853,4.242424242424242,423911,1908004,884972.1423771745,1061173.179261781,59941816,0,1306019.8010019078,973127.723310341,87,253,304,10,87,0,0,0,81.34088812301191,110.83668229734147,,206032.99660894583,0.6740576496674058,128831.14519371634,91012.72717596724,3698519.838789584,160139.12683384115,0,461.0,10.0,7.0,35.0,49.0,119.88720173535792,36.69575661080789,20827.297180043384,28879.394045201385,110.22776572668113,50815.0,1179.0,0.0,4380
74,1586,13613082.800126104,5.0012610340479196,4.687894073139975,567182,3036521,724698.5886513321,1175784.456368115,59800000,0,1087157.6953087638,848205.4320074001,79,382,409,5,79,0,0,0,98.60350186738921,136.52632287185455,,,0.6954602774274905,273828.5058604932,211045.79237940445,4066953.8155787555,148422.93749159345,0,471.0,13.0,11.0,36.0,48.0,114.07006369426752,22.999476770093317,22779.430703624734,29097.895940138995,121.39065817409767,57175.0,1179.0,0.0,4440
75,1678,11629189.2193087,4.169249106078665,3.6436233611442193,490872,1966532,1087664.969390254,943150.6096138711,74328759,0,1397046.366726185,804680.1875928004,145,517,353,18,145,0,0,0,82.34143944221388,113.01194005060732,,,0.6227651966626937,75500.45743486368,34944.15042471711,3615343.4643301913,144325.8779713574,0,445.0,11.0,9.0,34.0,48.0,120.24269662921348,33.64774428419408,23211.444695259594,29886.197229646164,127.05393258426966,56539.0,1460.0,0.0,4500
76,900,12270876.347777778,4.966666666666667,3.9966666666666666,331629,1373835,873086.6072535886,1127772.8929448535,58917346,0,1256200.0398241624,881903.1784734584,58,267,188,9,58,0,0,0,78.05636406894878,106.87017500300244,,,0.5644444444444444,779375.6118165007,216817.37110280912,3559143.0945947813,141677.74786453773,0,421.0,9.0,8.0,29.0,43.0,114.34204275534442,21.17932200470828,26323.399049881235,30693.437420995568,129.978622327791,54721.0,1179.0,0.0,4560
77,700,12943556.66,6.2371428571428575,4.7057142857142855,897726,476833,1208055.9310339603,1186944.7566477072,62311639,0,1604259.528711962,1172419.8203056902,87,251,157,2,87,0,4,0,62.369078264189284,93.40152052531501,,503471.8424163157,0.5271428571428571,191793.80006941225,67110.9570619979,3603594.589766945,195475.3075965813,0,393.0,8.0,6.0,26.0,40.0,114.38931297709924,22.625919482641123,25293.051020408162,30568.21423616668,127.35368956743002,50050.0,1179.0,0.0,4620
78,882,14186647.799319727,4.709750566893424,3.54875283446712,288686,839248,1814425.393392399,1349173.2538759098,58915327,0,2204236.874805854,1174315.5882437374,78,219,228,0,78,0,8,0,74.18305593183005,102.59848170738968,,,0.6485260770975056,711874.7346677427,347676.44181435875,4553483.710287864,355503.3406462129,0,539.0,14.0,12.0,43.0,58.0,120.94063079777365,35.99953789938677,22314.95643939394,29175.8722505214,116.65120593692022,62875.0,1460.0,0.0,4680
79,740,11181454.304054054,4.332432432432433,4.066216216216216,267102,842998,1068812.0001258655,1248756.7553682942,106527483,0,1512567.4780645915,971626.8291756591,50,211,170,4,50,0,0,0,71.70139202151945,96.22878787165014,,,0.6148648648648649,124915.31566342649,25013.48640454974,3604957.211138154,291707.49451418145,0,478.0,12.0,14.0,39.0,53.0,114.23849372384937,27.445880106735395,23351.880085653105,29041.601458996473,112.85564853556485,53945.0,1179.0,0.0,4740
80,667,10288500.823088456,4.952023988005997,4.83808095952024,270142,1731309,1077310.016568912,945160.90445591,58908859,0,1412083.576195974,568471.447300162,21,132,166,4,21,0,0,0,82.94628698885937,109.32653786221513,,,0.6131934032983508,534752.5031574877,547690.8398486255,3144350.4104311485,333537.4205021563,0,378.0,8.0,6.0,25.0,40.0,114.55291005291005,23.016857033259356,24842.17724867725,30472.20638797795,128.92857142857142,48735.0,1179.0,0.0,4800
81,1154,14590931.166377816,5.2417677642980935,4.948006932409013,594251,2039209,1492909.8787021916,1337066.423229724,59936374,0,1883021.8896082412,981431.8444305012,71,193,273,3,71,0,24,0,84.83657818853163,107.18034844314913,,,0.6005199306759099,306758.8771809004,52127.84050402077,4792151.995364336,290846.00474737975,0,640.0,13.0,11.0,103.0,117.0,137.39375,56.84895803560483,18676.64081632653,28014.559817357356,124.3921875,79611.0,1460.0,0.0,4860
82,1272,19899529.103773586,5.654874213836478,4.831761006289308,534683,1669796,1273469.6587050448,1523986.9688127555,75263996,0,1843318.9249470816,1443476.058625713,72,207,418,6,72,0,24,0,83.90808229024583,126.07718015089041,,,0.6014150943396226,266949.9310383196,126984.6039206413,4515466.507470413,241559.1427291814,0,511.0,17.0,14.0,37.0,51.0,116.57534246575342,29.981590734494432,24339.618395303325,30005.19182312169,110.6771037181996,56556.0,1179.0,0.0,4920
83,4237,4529071.943592165,2.185508614585792,2.0936983714892614,395640,2110736,398016.17922388617,470854.0446746108,107416484,0,484417.5333657751,442857.8730574557,73,331,312,2,73,0,33,0,19.449270969112085,28.61604454679351,,,0.9244748642907717,132396.22381569797,52475.895139931425,1399572.914721658,123503.05993457498,0,458.0,14.0,12.0,34.0,47.0,119.58733624454149,32.32639228193377,24802.62445414847,30395.491812573822,123.6877729257642,56649.0,1179.0,0.0,4980
84,1429,13862482.56263121,4.388383484954514,3.7039888033589925,445054,1587660,1252241.4466919512,1219566.5480334884,75300000,0,1584593.9353941432,900414.8495254698,93,374,307,6,93,0,24,0,72.8449824883466,97.11328473388089,,530037.064952163,0.6668999300209937,284969.2302537835,123235.54453955,4086667.848823787,346353.2377748388,0,405.0,7.0,7.0,26.0,40.0,114.80493827160494,22.75175926847278,24155.125925925928,30295.843386861376,128.6172839506173,52090.0,1179.0,0.0,5040
85,984,9819735.06605691,4.342479674796748,3.3780487804878048,293008,619586,1285240.4100814878,910550.5522857006,75264039,0,1467403.3690238143,1100832.47535394,93,300,205,8,93,0,24,0,59.81514083387835,84.19300578685844,,,0.5528455284552846,509733.2817189119,160558.05162624607,2852094.30777473,325020.6781198383,0,484.0,16.0,14.0,41.0,55.0,118.06611570247934,37.32576872574698,22869.537154989383,29755.38279274467,139.60330578512398,67568.0,1460.0,0.0,5100
86,620,11238524.03548387,4.688709677419355,3.567741935483871,278214,468595,1822584.357963699,944042.8769334547,75264018,0,2081837.9976783246,738537.3970482132,52,196,138,2,52,0,8,0,71.64740392256242,106.5964500476179,,,0.5451612903225806,410819.01232412556,304093.32779836125,3295708.4734345274,432309.0968784077,0,487.0,11.0,10.0,35.0,50.0,114.61396303901438,20.68743605171247,22994.121649484536,29570.607083326715,132.30184804928132,64431.0,1179.0,0.0,5160
87,1006,11998426.333001988,4.369781312127237,3.6262425447316105,341818,850722,1543974.4029607254,1268885.2925311355,75300000,0,1857741.8989560537,1140244.3751021356,94,241,229,6,94,0,24,0,71.5892393194815,95.44723141026054,,,0.643141153081511,465591.60483839177,219284.63566726766,4155799.079395206,563059.2706962855,0,382.0,7.0,6.0,24.0,39.0,114.50261780104712,22.48601183040842,24390.403141361257,30361.508233275472,128.17539267015707,48963.0,1179.0,0.0,5220
88,1743,12748383.919678714,4.613310384394722,4.363166953528399,522803,3150697,854040.789903049,1312093.1631965213,106293938,0,1322555.712865473,1124405.5808656001,66,283,498,0,66,0,24,0,85.63047484577487,118.01635053329754,,,0.6873207114170969,250337.30509203387,100255.01795346377,4046518.8443272086,268478.1805865183,0,497.0,6.0,6.0,36.0,50.0,132.88732394366198,49.231589201283775,19109.154929577464,28033.48825185112,108.48893360160966,53919.0,1179.0,0.0,5280
89,1278,17150877.486697964,5.232394366197183,5.124413145539906,448005,2827295,1790224.592505387,1567558.9629360265,104106389,0,2295944.546937247,1262393.473716613,54,208,332,9,54,0,0,0,91.36477692809757,120.42182721573536,,,0.7175273865414711,543309.2831691836,165847.45001370015,5511684.648875998,480439.4881483337,0,433.0,9.0,10.0,31.0,44.0,113.83371824480369,24.038839508026413,23554.497641509435,29639.780983532382,124.51963048498845,53917.0,1179.0,0.0,5340
90,1992,10385581.008534137,4.381526104417671,4.115963855421687,714314,2998744,804044.4971653862,1053971.3934896307,75264021,0,1154233.6753995686,621882.4443658094,68,471,596,13,68,0,0,0,96.5899518599287,138.03289804264728,,,0.6621485943775101,106124.20318260753,49385.84978896433,3412900.0732252034,763477.071073294,0,401.0,10.0,7.0,30.0,45.0,115.51122194513715,24.42735144777504,24235.027568922305,30254.884056680123,135.0224438902743,54144.0,1460.0,0.0,5400
91,972,13376521.754115226,5.040123456790123,4.203703703703703,336373,1136549,1353996.3272596188,1500476.140358151,107031032,0,1932416.6317033672,1118542.7841983808,73,278,235,6,73,0,0,0,74.61638158755936,101.19238592346841,,335109.2614404381,0.6131687242798354,416910.4637510981,337957.28968272393,4554652.285089969,966651.8210186863,0,37749.0,25.0,21.0,61.0,75.0,112.95605181594215,11.551053326160412,2491.4007527366216,4316.941317631069,943.5958568438899,35619800.0,33580.0,0.0,5460
92,802,10910365.719451372,5.012468827930174,5.261845386533666,286329,3533832,2312304.8138841717,1425745.274544014,109000000,0,2821037.364021172,1003994.2367094925,91,223,191,7,91,0,24,0,63.21729438868554,90.06088960707356,,,0.5037406483790524,301902.9786808727,167111.5773639872,5036354.599901087,344365.2899958494,0,458.0,15.0,13.0,36.0,51.0,114.00873362445415,22.90843561797282,24795.5327510917,30438.901220619282,126.46724890829694,57922.0,1333.0,0.0,5520
93,3120,4471144.976282051,2.3849358974358976,2.203525641025641,378538,1534189,449253.7991530377,491348.34186278895,75263986,0,551187.9456938956,403905.3678144979,96,212,278,10,96,0,46,0,27.030730091598556,36.65337622999724,,,0.8730769230769231,219930.4317234989,32440.420348900967,1631913.6421990583,156292.47231034824,0,390.0,7.0,5.0,28.0,42.0,118.7974358974359,31.76775448109208,22733.589743589742,29804.573090661837,121.54358974358975,47402.0,1179.0,0.0,5580
94,1455,13915051.000687284,5.142268041237114,4.509965635738832,502230,2465685,997038.6150551521,1301609.5574487755,75300000,0,1315581.3068230278,1012046.6174393649,114,280,433,16,114,0,24,0,83.30769005376075,118.56818668322323,,,0.5958762886597938,294790.5336096113,176810.8803597462,4324246.742145783,316866.5201160232,0,403.0,6.0,6.0,24.0,39.0,114.37220843672456,21.449360051134676,25202.446650124068,30530.42703923443,128.51612903225808,51792.0,1179.0,0.0,5640
95,2996,5621497.902202937,2.421562082777036,2.2683578104138853,381346,1662624,570968.4154287559,498772.8322775191,75264021,0,701408.1912667182,407647.08890455356,80,220,263,10,80,0,14,0,26.274264400882277,37.66614246616415,,,0.8878504672897196,135085.71872329598,70362.98241513775,1785126.386567003,90502.36670014198,0,442.0,8.0,6.0,29.0,44.0,119.30995475113122,33.42533345460052,22010.95918367347,29066.950872209185,121.54524886877829,53723.0,1179.0,0.0,5700
